Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,file_name,time
370,261,1,-102.6,-6.9,21.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165648.1.nmf,56:48.2
849,179,151,-112.6,-6.8,16.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:05.5
849,179,151,-112.3,-6.9,16.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:04.5
849,179,151,-112.9,-6.9,15.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:04.3
849,179,151,-115.3,-7.3,12.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:03.4
849,179,151,-116.4,-7.3,11.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:03.1
849,179,151,-113,-7.2,14.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:02.0
849,179,151,-115.3,-8.1,14.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111801.1.nmf,18:01.8
564,284,54,-86.7,-6.3,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163116.1.nmf,31:19.5
564,284,54,-85.3,-6.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163116.1.nmf,31:18.3
564,284,54,-87.6,-6.3,22.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163116.1.nmf,31:17.1
564,284,54,-86.4,-6.3,23.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163116.1.nmf,31:16.2
760,229,54,-96.7,-6.8,11.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162348.1.nmf,23:51.2
760,229,54,-93.7,-7.4,11.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162348.1.nmf,23:49.9
760,229,54,-95.2,-8.8,2.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162348.1.nmf,23:48.7
223,278,1,-89.8,-6.4,25,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165244.1.nmf,52:47.1
223,278,1,-90.4,-6.4,25.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165244.1.nmf,52:45.9
223,278,1,-92.1,-6.3,24.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165244.1.nmf,52:44.8
830,295,3,-106.6,-8,15.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171458.1.nmf,15:01.4
830,295,3,-107.3,-13.7,-1.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171458.1.nmf,14:59.8
830,295,3,-107.8,-14.2,-2.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171458.1.nmf,14:58.9
254,260,1,-84.3,-6.7,14,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165306.1.nmf,53:08.5
254,260,1,-84.3,-7.8,13.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165306.1.nmf,53:06.3
254,260,1,-83.6,-6.1,21.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165306.1.nmf,53:06.0
94,179,1,-106.2,-9.1,4.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165956.1.nmf,00:00.6
94,179,1,-105.3,-9.9,3.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165956.1.nmf,59:59.4
94,179,1,-103.9,-8.3,12.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165956.1.nmf,59:58.3
94,179,1,-111.3,-7.7,14.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165956.1.nmf,59:57.1
94,179,1,-116.5,-9.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165956.1.nmf,59:56.7
155,197,1,-100.8,-7,12,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164900.1.nmf,49:03.0
155,197,1,-100.7,-6.7,15.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164900.1.nmf,49:02.7
155,197,1,-99.5,-7,11.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164900.1.nmf,49:00.5
600,253,54,-83.6,-6.5,21.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162653.1.nmf,26:56.9
600,253,54,-83.1,-6.5,21.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162653.1.nmf,26:56.8
600,253,54,-82.4,-6.6,22.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162653.1.nmf,26:54.7
600,253,54,-85.2,-6.4,19.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162653.1.nmf,26:53.0
309,253,1,-90.7,-6.3,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165418.1.nmf,54:20.2
309,253,1,-88.9,-6.3,27.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165418.1.nmf,54:18.9
309,253,1,-89.4,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165418.1.nmf,54:18.2
306,136,2,-111.5,-12.6,4.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164016.1.nmf,40:22.9
306,136,2,-108.7,-18.9,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164016.1.nmf,40:20.7
306,136,2,-110.8,-20.3,-3.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164016.1.nmf,40:19.1
306,136,2,-110.2,-17.6,-1.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164016.1.nmf,40:18.3
306,136,2,-109.6,-17.3,-3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164016.1.nmf,40:16.8
799,211,3,-88.8,-7.1,6.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:10.3
799,211,3,-91.2,-6.9,5.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:09.8
799,211,3,-87.5,-7.2,5.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:09.3
799,211,3,-88.7,-6.9,4.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:08.8
799,211,3,-92.9,-5.8,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:08.3
799,211,3,-95,-6.3,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:07.8
799,211,3,-90.6,-7.8,1.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:07.3
799,211,3,-86.9,-7.7,5.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:06.8
799,211,3,-87,-5.8,7.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:06.3
799,211,3,-86.6,-6.8,8.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:05.8
799,211,3,-86.1,-6.3,10.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:05.3
799,211,3,-87.9,-6.4,8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:04.8
799,211,3,-88.8,-6.5,6.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111503.1.nmf,15:04.2
390,261,1,-102.9,-7.3,13.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165640.1.nmf,56:42.3
390,261,1,-104.3,-7.6,11.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165640.1.nmf,56:42.2
390,261,1,-104.3,-6.8,17.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165640.1.nmf,56:40.2
425,215,2,-82.6,-6.3,17,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170244.1.nmf,02:49.4
425,215,2,-80.3,-6.5,19.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170244.1.nmf,02:46.9
425,215,2,-79.2,-6.3,18,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170244.1.nmf,02:45.8
425,215,2,-78.8,-6.8,15.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170244.1.nmf,02:44.8
178,106,1,-97.4,-8.7,8.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164522.1.nmf,45:26.9
178,106,1,-98.1,-8.8,7.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164522.1.nmf,45:25.7
178,106,1,-96.7,-7.9,9.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164522.1.nmf,45:23.9
178,106,1,-97.8,-8.1,8.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164522.1.nmf,45:23.1
473,198,2,-74.4,-6.5,26.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163558.1.nmf,36:01.8
473,198,2,-72.8,-6.6,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163558.1.nmf,36:00.6
473,198,2,-76.5,-6.4,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163558.1.nmf,36:00.3
473,198,2,-77.4,-6.4,25.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163558.1.nmf,35:59.0
145,105,1,-100.2,-13.5,-1.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164813.1.nmf,48:17.1
145,105,1,-100.4,-10.2,5.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164813.1.nmf,48:15.4
145,105,1,-101.6,-7.9,8.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164813.1.nmf,48:14.1
145,105,1,-101.9,-7.9,8.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164813.1.nmf,48:13.8
192,151,1,-89.5,-6.4,23.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164443.1.nmf,44:44.7
192,151,1,-86.6,-6.3,27.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164443.1.nmf,44:43.2
678,181,54,-88.5,-6.8,12.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163210.1.nmf,32:12.9
678,181,54,-82.7,-7.1,10,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163210.1.nmf,32:11.7
678,181,54,-80.8,-6.7,11.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163210.1.nmf,32:10.5
671,263,54,-88.1,-6.9,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161845.1.nmf,18:49.1
671,263,54,-89.6,-7,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161845.1.nmf,18:48.3
671,263,54,-89.9,-7.2,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161845.1.nmf,18:46.5
671,263,54,-87.9,-7.5,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161845.1.nmf,18:45.3
490,167,2,-66.6,-6.2,26.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163524.1.nmf,35:28.5
490,167,2,-65.1,-6.4,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163524.1.nmf,35:27.7
490,167,2,-65.7,-6.4,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163524.1.nmf,35:26.0
490,167,2,-65.9,-6.2,27.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163524.1.nmf,35:24.9
415,214,1,-97.4,-6.4,24.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170234.1.nmf,02:38.5
415,214,1,-100.3,-6.4,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170234.1.nmf,02:36.9
415,214,1,-102.2,-6.3,22.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170234.1.nmf,02:35.6
233,182,1,-92.6,-6.4,27.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164304.1.nmf,43:06.9
233,182,1,-97.5,-6.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164304.1.nmf,43:05.6
233,182,1,-93.9,-6.7,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164304.1.nmf,43:04.9
185,260,1,-86.8,-6.3,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165034.1.nmf,50:38.7
185,260,1,-85,-6.4,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165034.1.nmf,50:36.3
185,260,1,-86.4,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165034.1.nmf,50:36.2
185,260,1,-90.5,-6.5,26.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165034.1.nmf,50:34.6
694,242,54,-84.9,-6.4,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162300.1.nmf,23:05.1
694,242,54,-84.1,-6.7,20.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162300.1.nmf,23:02.7
694,242,54,-85.1,-6.6,19,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162300.1.nmf,23:01.7
694,242,54,-85.1,-6.5,19.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162300.1.nmf,23:00.8
366,309,1,-106,-7.4,18.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165546.1.nmf,55:49.8
366,309,1,-107.5,-8,16.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165546.1.nmf,55:48.5
366,309,1,-111.6,-7.5,12.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165546.1.nmf,55:47.3
366,309,1,-110.7,-9.2,13.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165546.1.nmf,55:46.4
600,234,54,-81.5,-6.6,15.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162558.1.nmf,26:03.2
600,234,54,-85.4,-6.9,15.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162558.1.nmf,26:01.7
600,234,54,-85.8,-6.5,15.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162558.1.nmf,26:00.5
600,234,54,-84.7,-6.6,15,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162558.1.nmf,26:00.3
600,234,54,-84.9,-6.3,19.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162558.1.nmf,25:59.2
748,134,3,-74,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:21.5
748,134,3,-71.9,-5.9,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:21.0
748,134,3,-74.7,-5.8,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:20.5
748,134,3,-73.9,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:20.0
748,134,3,-73.3,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:19.5
748,134,3,-74.1,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:19.0
748,134,3,-73.1,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:18.5
748,134,3,-72.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:18.0
748,134,3,-73.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:17.5
748,134,3,-71.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:17.0
748,134,3,-73,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:16.5
748,134,3,-72.8,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:16.0
748,134,3,-70,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:15.5
748,134,3,-73.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111214.1.nmf,12:15.0
572,268,54,-86.2,-6.6,13.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163127.1.nmf,31:30.7
572,268,54,-86.1,-7.1,10.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163127.1.nmf,31:29.4
572,268,54,-84.2,-6.6,13.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163127.1.nmf,31:28.1
572,268,54,-88.6,-6.6,16,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163127.1.nmf,31:27.3
541,254,54,-104.6,-9.4,5.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162927.1.nmf,29:31.5
541,254,54,-104.6,-9.9,6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162927.1.nmf,29:29.3
541,254,54,-105.9,-9.1,0.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162927.1.nmf,29:28.3
393,282,1,-106.1,-6.6,17.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165607.1.nmf,56:11.6
393,282,1,-108.4,-6.9,15.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165607.1.nmf,56:10.2
393,282,1,-103.6,-6.8,19.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165607.1.nmf,56:09.0
393,282,1,-106.3,-6.7,17.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165607.1.nmf,56:07.7
393,282,1,-103.9,-6.9,18.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165607.1.nmf,56:07.1
813,127,3,-82,-6.4,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170519.1.nmf,05:24.1
813,127,3,-81.4,-6.4,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170519.1.nmf,05:22.5
813,127,3,-87.1,-6.6,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170519.1.nmf,05:21.1
813,127,3,-87.4,-6.8,26.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170519.1.nmf,05:20.0
712,212,3,-86.8,-7,6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:21.4
712,212,3,-86.5,-5.9,3.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:20.9
712,212,3,-87.5,-6.1,4.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:20.4
712,212,3,-89.7,-6.4,3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:19.9
712,212,3,-87.6,-6.4,3.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:19.4
712,212,3,-88.2,-6.3,4.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:18.9
712,212,3,-89.1,-6.4,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:18.4
712,212,3,-89.3,-6.4,4.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:17.9
712,212,3,-90.9,-6.3,4.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:17.4
712,212,3,-89.7,-6.6,4.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:16.9
712,212,3,-89.4,-6.6,5.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111416.1.nmf,14:16.4
743,247,54,-99.4,-6.3,13.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162336.1.nmf,23:41.1
743,247,54,-96.9,-6.8,16.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162336.1.nmf,23:39.7
743,247,54,-96.8,-6.6,13.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162336.1.nmf,23:38.7
743,247,54,-98.4,-6.9,16.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162336.1.nmf,23:37.6
743,247,54,-98.3,-7.2,15.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162336.1.nmf,23:36.6
352,116,2,-100.4,-10.1,5.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163912.1.nmf,39:17.7
352,116,2,-101.2,-9.4,14.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163912.1.nmf,39:16.4
352,116,2,-98.5,-9.4,17.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163912.1.nmf,39:15.1
352,116,2,-99.7,-8.4,16.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163912.1.nmf,39:13.9
352,116,2,-103,-7.8,12.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163912.1.nmf,39:12.7
363,283,1,-102.6,-7.7,21.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165537.1.nmf,55:39.9
363,283,1,-100.6,-6.9,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165537.1.nmf,55:37.4
731,213,3,-88,-7.1,2.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:35.0
731,213,3,-86.3,-7.3,7.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:34.5
731,213,3,-83.2,-6.9,7.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:34.0
731,213,3,-86,-7.2,5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:33.5
731,213,3,-86.9,-7.2,5.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:33.0
731,213,3,-87.9,-8,5.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:32.5
731,213,3,-88.1,-7.2,4.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:32.0
731,213,3,-87.2,-6.8,4.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:31.5
731,213,3,-84.5,-7.1,7.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111430.1.nmf,14:31.0
469,182,2,-73.9,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163549.1.nmf,35:51.9
469,182,2,-72.9,-6.3,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163549.1.nmf,35:50.3
469,182,2,-72.9,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163549.1.nmf,35:49.5
697,290,54,-94.3,-6.6,14.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161821.1.nmf,18:26.2
697,290,54,-92.8,-6.3,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161821.1.nmf,18:24.8
697,290,54,-89.5,-6.3,23.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161821.1.nmf,18:23.5
697,290,54,-90.1,-6.5,20.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161821.1.nmf,18:22.2
697,290,54,-93.2,-6.5,21.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161821.1.nmf,18:21.6
221,235,1,-81.5,-6.3,20,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165229.1.nmf,52:32.7
221,235,1,-78.5,-6.3,21.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165229.1.nmf,52:32.6
221,235,1,-78.3,-6.4,20.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165229.1.nmf,52:30.3
221,235,1,-80.6,-6.4,17.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165229.1.nmf,52:29.1
584,246,54,-73.4,-6.3,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162145.1.nmf,21:49.6
584,246,54,-72.4,-6.5,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162145.1.nmf,21:47.1
584,246,54,-74.8,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162145.1.nmf,21:47.0
584,246,54,-83.9,-6.6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162145.1.nmf,21:45.0
428,103,2,-84.3,-6.3,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:54.3
428,103,2,-87.5,-6.2,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:51.9
428,103,2,-86.5,-6.3,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:50.7
428,103,2,-89.2,-6.3,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:49.5
428,103,2,-85.3,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:48.3
428,103,2,-91.8,-6.5,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163647.1.nmf,36:47.2
745,161,3,-66.1,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:31.4
745,161,3,-62.1,-6.5,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:30.9
745,161,3,-65.9,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:30.4
745,161,3,-66.7,-5.6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:29.9
745,161,3,-68.9,-6.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:29.4
745,161,3,-68,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:28.9
745,161,3,-66.8,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:28.4
745,161,3,-65.7,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:27.9
745,161,3,-66.5,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:27.4
745,161,3,-65.3,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:26.9
745,161,3,-65.6,-7.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:26.4
745,161,3,-65.4,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:25.9
745,161,3,-68.4,-6.7,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:25.4
745,161,3,-69.6,-6.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:24.9
745,161,3,-70.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:24.4
745,161,3,-69.3,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:23.9
745,161,3,-66.8,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:23.4
745,161,3,-66.1,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110722.1.nmf,07:22.8
601,254,54,-84.4,-8.9,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162612.1.nmf,26:16.0
